ID_Transaccion,ID_Cliente,ID_Servicio,ID_Campaña,Cantidad,Total,Fecha
1873,420,50,64,3,4825.95,2023-10-15
1874,95,183,177,4,1155.76,2023-05-21
1875,325,83,262,6,5866.86,2023-11-10
1876,772,36,198,5,3363.1,2023-08-27
1877,70,7,20,4,3983.96,2023-10-23
1878,121,10,50,4,7464.44,2023-12-12
1879,316,49,152,2,729.24,2023-10-14
1880,985,110,68,3,3257.37,2023-09-03
1881,82,9,175,8,6102.8,2023-10-07
1882,70,149,22,9,4407.93,2023-02-14
1883,720,88,221,2,2523.52,2023-09-21
1884,202,34,31,7,5713.33,2023-12-30
1885,845,147,260,3,1496.46,2023-04-13
1886,73,163,243,9,15636.51,2023-10-13
1887,6,101,145,6,11251.8,2023-05-26
1888,806,50,154,2,3217.3,2023-07-16
1889,738,103,42,5,4782.95,2023-08-09
1890,353,57,174,7,4004.91,2023-03-01
1891,343,106,102,2,3387.82,2023-06-20
1892,25,75,42,7,9929.5,2023-12-16
1893,596,138,299,6,11556.18,2023-05-02
1894,871,18,128,4,6032.52,2023-04-03
1895,377,18,91,7,10556.91,2023-01-06
1896,526,10,66,2,3732.22,2023-09-28
1897,781,130,31,8,7167.68,2023-04-06
1898,924,21,161,9,3290.13,2023-08-17
1899,429,177,45,4,549.8,2023-01-06
1900,741,38,103,8,8441.36,2023-11-19
1901,935,119,132,1,1121.05,2023-04-06
1902,527,186,158,4,6903.28,2023-12-03
1903,75,86,127,9,10924.56,2023-08-02
1904,950,197,2,8,3557.84,2023-10-18
1905,623,73,34,6,8808.42,2023-07-12
1906,772,79,28,4,1780.16,2023-05-30
1907,219,195,58,7,3464.86,2023-09-24
1908,16,168,153,3,2629.77,2023-11-12
1909,669,47,269,7,9048.55,2023-09-27
1910,784,26,181,1,1647.69,2023-01-18
1911,587,134,193,1,1301.3,2023-09-08
1912,687,16,194,9,3999.06,2023-11-25
1913,417,3,176,7,4086.74,2023-07-21
1914,770,164,24,3,5692.86,2023-05-05
1915,221,29,205,5,3908.9,2023-02-16
1916,650,189,96,4,5477.44,2023-09-13
1917,542,83,104,7,6844.67,2023-01-30
1918,6,103,3,9,8609.31,2023-08-25
1919,149,192,38,8,14424.32,2023-01-25
1920,614,69,160,9,14533.74,2023-11-10
1921,597,94,32,7,12969.25,2023-05-07
1922,371,130,140,9,8063.64,2023-01-25
1923,615,139,77,3,1147.38,2023-04-26
1924,579,26,229,2,3295.38,2023-09-23
1925,617,8,87,3,2647.5,2023-01-11
1926,610,106,160,5,8469.55,2023-08-02
1927,537,34,131,7,5713.33,2023-07-28
1928,668,169,296,2,296.46,2023-11-28
1929,321,23,211,9,4347.81,2023-10-25
1930,162,134,76,2,2602.6,2023-02-23
1931,799,111,159,1,1223.42,2023-08-31
1932,735,121,134,2,1516.12,2023-07-06
1933,17,100,37,6,8995.44,2023-12-30
1934,350,55,11,4,1552.72,2023-09-03
1935,387,30,221,2,3533.36,2023-11-11
1936,366,120,292,8,14781.84,2023-09-20
1937,465,125,170,7,3687.25,2023-03-04
1938,875,36,257,8,5380.96,2023-01-12
1939,127,68,21,1,854.85,2023-03-04
1940,771,109,42,1,1752.8,2023-10-19
1941,37,175,63,5,2695.2,2023-01-08
1942,652,60,160,5,5913.95,2023-03-31
1943,877,15,161,4,7531.4,2023-10-11
1944,832,189,106,6,8216.16,2023-12-15
1945,569,134,107,5,6506.5,2023-05-31
1946,142,164,130,7,13283.34,2023-06-29
1947,21,113,143,5,1020.25,2023-10-12
1948,239,184,162,3,1686.09,2023-08-16
1949,180,26,168,4,6590.76,2023-10-02
1950,91,38,142,5,5275.85,2023-03-05
1951,126,49,277,5,1823.1,2023-01-27
1952,477,115,123,7,11377.94,2023-10-12
1953,32,25,103,4,1648.44,2023-10-08
1954,110,154,94,6,1349.1,2023-11-15
1955,796,179,275,4,6479.36,2023-08-12
1956,657,154,260,2,449.7,2023-12-22
1957,958,188,82,3,2563.95,2023-02-03
1958,296,3,20,6,3502.92,2023-08-09
1959,698,143,131,4,4216.68,2023-01-22
1960,685,28,230,4,4375.28,2023-11-25
1961,409,156,229,7,6728.75,2023-02-07
1962,29,191,245,6,3941.88,2023-04-26
1963,697,78,4,9,6811.38,2023-05-28
1964,550,106,190,9,15245.19,2023-10-15
1965,941,181,103,4,5360.88,2023-02-19
1966,551,143,210,2,2108.34,2023-01-05
1967,431,166,79,4,2457.64,2023-12-09
1968,211,120,100,5,9238.65,2023-10-05
1969,604,28,11,4,4375.28,2023-10-27
1970,738,78,261,2,1513.64,2023-03-18
1971,219,104,81,9,2836.35,2023-04-16
1972,833,46,15,7,13199.76,2023-03-09
1973,973,162,287,3,1336.98,2023-06-08
1974,986,26,293,3,4943.07,2023-12-07
1975,844,19,106,3,3574.5,2023-04-05
1976,939,171,93,5,7301.75,2023-10-15
1977,416,63,202,2,1499.92,2023-07-06
1978,451,190,266,4,1957.88,2023-05-18
1979,38,7,197,2,1991.98,2023-07-13
1980,917,101,249,8,15002.4,2023-09-30
1981,661,50,145,7,11260.55,2023-09-02
1982,37,198,229,8,9662.24,2023-05-09
1983,131,169,162,7,1037.61,2023-12-07
1984,600,2,124,4,6555.04,2023-11-23
1985,379,14,293,2,2977.3,2023-04-05
1986,810,48,42,1,736.32,2023-08-13
1987,762,96,119,1,389.82,2023-02-16
1988,663,58,293,5,7567.5,2023-04-16
1989,258,154,88,7,1573.95,2023-04-16
1990,317,150,264,8,3698.48,2023-09-17
1991,796,91,285,3,5613.06,2023-10-23
1992,205,181,205,2,2680.44,2023-06-20
1993,844,16,151,3,1333.02,2023-01-12
1994,604,48,151,3,2208.96,2023-10-10
1995,300,41,121,1,829.39,2023-07-01
1996,641,46,300,2,3771.36,2023-11-01
1997,397,161,203,2,789.92,2023-11-12
1998,715,95,27,6,8662.5,2023-01-30
1999,179,21,287,4,1462.28,2023-06-15
2000,358,4,55,9,12553.74,2023-04-06
2001,882,175,156,8,4312.32,2023-08-13
2002,8,138,72,8,15408.24,2023-12-27
2003,559,9,242,6,4577.1,2023-02-11
2004,869,52,219,5,5567.9,2023-09-03
2005,489,21,289,6,2193.42,2023-07-04
2006,877,44,285,4,5144.2,2023-08-30
2007,149,113,179,9,1836.45,2023-12-02
2008,652,148,147,2,3612.6,2023-06-09
2009,363,106,297,9,15245.19,2023-11-18
2010,231,68,103,8,6838.8,2023-03-14
2011,488,20,260,9,15295.23,2023-01-10
2012,958,77,241,9,5205.78,2023-08-14
2013,474,153,19,4,4692.8,2023-02-08
2014,992,165,51,2,1618.58,2023-11-17
2015,453,178,299,3,893.43,2023-05-04
2016,472,28,260,4,4375.28,2023-06-08
2017,553,83,156,9,8800.29,2023-03-19
2018,432,124,87,2,1918.42,2023-10-12
2019,535,93,257,5,7118.2,2023-06-05
2020,204,10,168,4,7464.44,2023-05-05
2021,20,184,243,7,3934.21,2023-10-07
2022,56,194,36,5,1312.35,2023-04-20
2023,182,157,178,5,5481.7,2023-05-26
2024,546,168,185,8,7012.72,2023-06-11
2025,852,56,288,6,4153.62,2023-02-05
2026,517,184,217,4,2248.12,2023-01-22
2027,725,99,143,4,3623.4,2023-08-05
2028,523,119,243,1,1121.05,2023-06-13
2029,457,45,294,4,1288.44,2023-01-18
2030,987,121,15,6,4548.36,2023-07-14
2031,616,165,219,7,5665.03,2023-12-31
2032,639,54,11,5,7991.65,2023-05-29
2033,493,56,260,8,5538.16,2023-08-31
2034,976,17,40,7,1584.38,2023-07-25
2035,736,21,249,6,2193.42,2023-12-03
2036,540,119,128,7,7847.35,2023-05-22
2037,414,190,116,7,3426.29,2023-02-15
2038,443,116,154,1,108.8,2023-06-18
2039,65,141,232,6,1572.96,2023-02-13
2040,743,81,37,2,2416.88,2023-09-18
2041,512,162,8,4,1782.64,2023-12-09
2042,117,181,166,8,10721.76,2023-09-13
2043,335,40,140,1,1809.19,2023-09-02
2044,872,127,76,3,1102.89,2023-09-30
2045,726,61,143,3,4646.01,2023-04-20
2046,448,60,124,6,7096.74,2023-07-09
2047,478,106,270,7,11857.37,2023-10-15
2048,908,58,251,8,12108.0,2023-09-08
2049,259,86,274,4,4855.36,2023-10-18
2050,415,176,259,5,6883.0,2023-07-20
2051,938,121,114,6,4548.36,2023-04-05
2052,533,50,36,6,9651.9,2023-11-21
2053,797,3,79,9,5254.38,2023-03-13
2054,197,94,114,7,12969.25,2023-05-09
2055,9,140,51,4,3551.16,2023-12-09
2056,359,153,272,7,8212.4,2023-02-23
2057,411,85,119,8,3130.96,2023-02-23
2058,835,57,118,3,1716.39,2023-01-20
2059,954,10,163,3,5598.33,2023-07-12
2060,787,116,71,5,544.0,2023-04-21
2061,549,173,215,1,151.48,2023-12-03
2062,295,166,116,2,1228.82,2023-12-06
2063,806,7,4,6,5975.94,2023-01-08
2064,945,18,289,3,4524.39,2023-06-10
2065,24,162,76,3,1336.98,2023-07-07
2066,775,132,71,3,2365.65,2023-07-16
2067,504,83,55,4,3911.24,2023-04-19
2068,426,196,227,4,601.64,2023-03-14
2069,857,77,160,7,4048.94,2023-09-17
2070,146,96,84,3,1169.46,2023-10-02
2071,780,9,249,6,4577.1,2023-06-22
2072,801,145,99,9,2047.05,2023-03-27
2073,129,136,98,4,5442.88,2023-04-21
2074,836,111,181,5,6117.1,2023-12-31
2075,775,147,160,6,2992.92,2023-02-12
2076,555,125,197,3,1580.25,2023-07-19
2077,850,74,45,3,3954.54,2023-01-26
2078,957,12,111,7,13534.85,2023-10-26
2079,263,120,190,9,16629.57,2023-01-20
2080,701,14,203,8,11909.2,2023-07-30
2081,851,186,279,7,12080.74,2023-09-25
2082,288,59,198,7,1145.97,2023-09-24
2083,394,65,33,6,1861.2,2023-04-08
2084,182,179,158,3,4859.52,2023-08-18
2085,892,12,104,1,1933.55,2023-08-08
2086,92,61,199,1,1548.67,2023-12-21
2087,488,6,213,8,9853.68,2023-11-24
2088,309,187,51,4,6709.68,2023-09-20
2089,603,60,226,7,8279.53,2023-11-13
2090,486,99,100,4,3623.4,2023-06-03
2091,948,12,241,6,11601.3,2023-05-20
2092,762,158,238,3,2812.35,2023-04-27
2093,407,159,281,5,4307.25,2023-02-15
2094,27,102,54,5,9292.9,2023-03-29
2095,166,190,279,9,4405.23,2023-09-26
2096,439,174,142,9,4695.75,2023-04-28
2097,28,60,40,6,7096.74,2023-04-26
2098,676,186,103,6,10354.92,2023-09-17
2099,780,167,224,1,1323.6,2023-01-07
2100,943,47,99,6,7755.9,2023-08-03
2101,987,40,25,7,12664.33,2023-01-28
2102,913,68,86,9,7693.65,2023-01-26
2103,233,123,61,9,13511.25,2023-02-23
2104,750,72,273,3,4416.84,2023-12-19
2105,823,191,184,4,2627.92,2023-09-27
2106,487,168,25,3,2629.77,2023-10-13
2107,432,61,211,1,1548.67,2023-07-27
2108,928,132,180,4,3154.2,2023-04-03
2109,906,103,224,8,7652.72,2023-08-05
2110,18,89,87,3,403.23,2023-12-24
2111,919,65,194,5,1551.0,2023-03-05
2112,80,158,278,6,5624.7,2023-09-01
2113,715,160,289,6,6979.92,2023-11-16
2114,10,73,31,7,10276.49,2023-08-05
2115,426,132,116,7,5519.85,2023-10-05
2116,524,106,127,1,1693.91,2023-07-29
2117,87,80,262,1,1826.06,2023-06-18
2118,502,33,252,9,8409.24,2023-11-02
2119,782,174,210,6,3130.5,2023-11-04
2120,273,132,184,1,788.55,2023-01-01
2121,790,62,200,5,8829.25,2023-07-07
2122,163,60,85,2,2365.58,2023-01-04
2123,178,121,173,1,758.06,2023-05-12
2124,803,182,46,6,3315.3,2023-08-06
2125,574,94,99,4,7411.0,2023-01-01
2126,524,68,100,7,5983.95,2023-06-27
2127,161,13,56,9,3025.44,2023-07-08
2128,42,55,84,3,1164.54,2023-01-08
2129,12,197,295,8,3557.84,2023-10-19
2130,289,181,48,2,2680.44,2023-09-01
2131,495,137,223,9,3944.43,2023-05-26
2132,833,100,148,3,4497.72,2023-02-16
2133,987,192,152,4,7212.16,2023-01-17
2134,907,47,133,7,9048.55,2023-10-31
2135,672,133,183,7,8421.84,2023-05-12
2136,160,59,180,6,982.26,2023-07-22
2137,39,108,165,2,3699.2,2023-04-18
2138,372,177,210,4,549.8,2023-01-18
2139,84,104,38,5,1575.75,2023-09-12
2140,468,198,136,7,8454.46,2023-09-10
2141,216,197,163,1,444.73,2023-12-12
2142,781,25,280,7,2884.77,2023-03-31
2143,126,66,64,6,10249.56,2023-03-11
2144,723,42,7,8,9062.0,2023-06-01
2145,368,175,140,6,3234.24,2023-01-19
2146,969,142,161,5,9970.3,2023-04-05
2147,342,12,278,5,9667.75,2023-01-30
2148,32,97,28,9,10754.55,2023-02-02
2149,758,114,132,5,3684.35,2023-01-12
2150,365,46,221,6,11314.08,2023-12-16
2151,116,107,113,7,2358.02,2023-09-03
2152,762,12,161,5,9667.75,2023-11-28
2153,697,197,258,7,3113.11,2023-01-29
2154,693,120,53,1,1847.73,2023-08-23
2155,899,151,271,5,847.2,2023-09-28
2156,362,56,256,2,1384.54,2023-06-29
2157,828,176,225,7,9636.2,2023-06-21
2158,471,184,28,6,3372.18,2023-10-01
2159,136,124,261,3,2877.63,2023-05-15
2160,165,156,108,2,1922.5,2023-08-24
2161,205,132,125,6,4731.3,2023-07-05
2162,600,71,268,1,535.58,2023-12-30
2163,207,69,273,4,6459.44,2023-07-29
2164,854,160,190,4,4653.28,2023-04-08
2165,848,6,250,8,9853.68,2023-01-22
2166,570,122,254,2,1518.42,2023-06-21
2167,190,22,247,6,9666.06,2023-01-25
2168,580,34,257,7,5713.33,2023-07-04
2169,348,37,272,5,7602.3,2023-02-24
2170,792,154,17,7,1573.95,2023-08-12
2171,96,48,13,3,2208.96,2023-04-29
2172,873,68,293,1,854.85,2023-09-22
2173,3,8,47,6,5295.0,2023-08-03
2174,788,27,42,5,6819.35,2023-02-11
2175,225,82,116,5,4308.1,2023-11-26
2176,950,69,295,7,11304.02,2023-09-28
2177,229,35,11,7,6853.63,2023-05-03
2178,747,196,263,3,451.23,2023-12-05
2179,194,109,11,3,5258.4,2023-01-06
2180,460,136,228,6,8164.32,2023-03-18
2181,971,97,3,3,3584.85,2023-03-08
2182,718,34,20,8,6529.52,2023-01-08
2183,504,11,39,7,11747.26,2023-05-02
2184,147,49,162,4,1458.48,2023-06-24
2185,94,4,242,4,5579.44,2023-06-28
2186,655,9,145,5,3814.25,2023-02-14
2187,896,65,50,8,2481.6,2023-12-09
2188,72,160,191,3,3489.96,2023-01-09
2189,995,142,270,5,9970.3,2023-11-23
2190,12,146,14,7,10674.44,2023-04-12
2191,958,37,69,2,3040.92,2023-10-05
2192,391,41,171,8,6635.12,2023-04-23
2193,600,41,109,5,4146.95,2023-01-01
2194,819,96,15,8,3118.56,2023-11-02
2195,63,127,139,9,3308.67,2023-07-07
2196,661,143,285,9,9487.53,2023-10-06
2197,173,91,64,6,11226.12,2023-01-25
2198,265,20,74,2,3398.94,2023-07-09
2199,211,186,12,2,3451.64,2023-11-11
2200,644,187,205,9,15096.78,2023-04-02
2201,716,130,250,3,2687.88,2023-02-25
2202,33,191,295,9,5912.82,2023-08-20
2203,334,93,43,4,5694.56,2023-08-08
2204,547,178,115,1,297.81,2023-03-09
2205,354,134,81,9,11711.7,2023-11-19
2206,123,113,45,8,1632.4,2023-01-06
2207,929,132,61,8,6308.4,2023-04-04
2208,474,162,195,5,2228.3,2023-01-25
2209,720,87,93,4,4244.76,2023-04-28
2210,210,100,177,2,2998.48,2023-12-04
2211,577,52,298,2,2227.16,2023-10-28
2212,904,120,147,2,3695.46,2023-06-24
2213,703,191,22,2,1313.96,2023-04-21
2214,1000,48,144,9,6626.88,2023-07-22
2215,641,34,48,3,2448.57,2023-02-04
2216,247,194,137,7,1837.29,2023-11-05
2217,935,150,71,6,2773.86,2023-02-14
2218,225,184,294,8,4496.24,2023-08-21
2219,222,84,237,1,1899.84,2023-02-20
2220,669,25,189,7,2884.77,2023-08-02
2221,41,69,189,7,11304.02,2023-10-02
2222,640,55,138,2,776.36,2023-03-17
2223,786,128,284,7,3045.98,2023-08-08
2224,704,87,258,1,1061.19,2023-01-28
2225,396,182,275,4,2210.2,2023-09-10
2226,627,157,79,1,1096.34,2023-02-06
2227,651,171,293,3,4381.05,2023-04-08
2228,536,149,64,3,1469.31,2023-06-17
2229,685,111,133,6,7340.52,2023-11-29
2230,70,93,127,7,9965.48,2023-11-06
2231,81,27,171,6,8183.22,2023-01-16
2232,669,69,111,3,4844.58,2023-06-22
2233,242,45,179,8,2576.88,2023-08-24
2234,472,66,42,7,11957.82,2023-08-02
2235,315,166,139,5,3072.05,2023-10-09
2236,236,150,137,8,3698.48,2023-03-26
2237,844,37,117,9,13684.14,2023-03-06
2238,577,141,240,6,1572.96,2023-05-31
2239,593,101,225,3,5625.9,2023-03-05
2240,751,151,13,7,1186.08,2023-12-29
2241,629,122,46,7,5314.47,2023-12-18
2242,263,176,164,2,2753.2,2023-12-09
2243,418,53,292,1,1798.4,2023-11-09
2244,294,62,222,7,12360.95,2023-12-13
2245,494,176,129,2,2753.2,2023-03-29
2246,165,33,1,3,2803.08,2023-10-30
2247,364,112,207,8,6864.88,2023-06-19
2248,772,60,288,7,8279.53,2023-02-19
2249,149,152,274,4,3987.72,2023-12-13
2250,532,39,105,6,3247.2,2023-12-13
2251,583,197,81,9,4002.57,2023-09-02
2252,245,172,114,9,12167.64,2023-10-14
2253,112,124,227,5,4796.05,2023-03-31
2254,790,107,169,8,2694.88,2023-04-22
2255,125,172,253,1,1351.96,2023-12-09
2256,773,60,43,4,4731.16,2023-04-11
2257,219,151,45,6,1016.64,2023-04-27
2258,296,47,189,1,1292.65,2023-01-28
2259,104,151,276,9,1524.96,2023-01-25
2260,726,186,254,2,3451.64,2023-10-24
2261,531,17,167,6,1358.04,2023-11-27
2262,267,47,131,9,11633.85,2023-02-07
2263,12,119,170,6,6726.3,2023-03-16
2264,933,193,145,2,249.4,2023-06-17
2265,557,14,215,3,4465.95,2023-12-21
2266,158,60,199,1,1182.79,2023-06-01
2267,68,196,176,3,451.23,2023-05-26
2268,833,33,286,1,934.36,2023-12-10
2269,656,99,1,3,2717.55,2023-07-09
2270,895,145,2,1,227.45,2023-06-02
2271,473,14,19,1,1488.65,2023-05-06
2272,840,162,173,2,891.32,2023-12-11
2273,221,44,287,2,2572.1,2023-08-09
2274,956,186,166,3,5177.46,2023-07-30
2275,367,159,54,9,7753.05,2023-01-16
2276,100,122,250,6,4555.26,2023-11-25
2277,891,43,86,1,1822.3,2023-02-11
2278,132,41,20,3,2488.17,2023-12-02
2279,987,115,245,8,13003.36,2023-02-03
2280,257,1,248,9,6412.23,2023-02-14
2281,520,136,148,6,8164.32,2023-01-21
2282,74,2,88,6,9832.56,2023-12-18
2283,306,159,70,9,7753.05,2023-02-17
2284,461,172,33,7,9463.72,2023-10-14
2285,862,46,242,9,16971.12,2023-09-01
2286,713,30,264,2,3533.36,2023-03-29
2287,112,54,237,4,6393.32,2023-11-25
2288,159,2,219,4,6555.04,2023-07-10
2289,691,142,26,8,15952.48,2023-01-09
2290,961,146,292,9,13724.28,2023-06-03
2291,734,128,285,4,1740.56,2023-07-28
2292,19,76,272,3,3393.54,2023-11-04
2293,776,11,233,5,8390.9,2023-09-04
2294,588,181,23,5,6701.1,2023-10-03
2295,973,194,207,2,524.94,2023-04-21
2296,374,116,167,2,217.6,2023-04-03
2297,154,122,27,4,3036.84,2023-04-19
2298,379,88,93,9,11355.84,2023-01-08
2299,352,2,155,3,4916.28,2023-07-10
2300,968,25,292,9,3708.99,2023-04-27
2301,584,21,180,3,1096.71,2023-10-25
2302,752,111,127,4,4893.68,2023-05-21
2303,284,182,138,5,2762.75,2023-03-15
2304,117,1,57,8,5699.76,2023-03-14
2305,245,85,255,4,1565.48,2023-07-18
2306,974,51,95,2,2556.28,2023-09-03
2307,576,85,253,8,3130.96,2023-03-01
2308,20,43,147,7,12756.1,2023-04-13
2309,555,146,74,8,12199.36,2023-11-16
2310,375,150,232,7,3236.17,2023-12-07
2311,132,94,233,7,12969.25,2023-06-06
2312,385,12,199,3,5800.65,2023-07-16
2313,544,37,204,7,10643.22,2023-08-11
2314,679,57,66,9,5149.17,2023-10-14
2315,291,29,160,2,1563.56,2023-10-03
2316,566,157,186,7,7674.38,2023-07-28
2317,56,49,98,2,729.24,2023-06-02
2318,436,141,73,7,1835.12,2023-08-08
2319,41,175,141,7,3773.28,2023-03-11
2320,795,173,285,3,454.44,2023-07-05
2321,732,134,293,3,3903.9,2023-03-23
2322,363,31,285,6,5073.9,2023-12-06
2323,672,61,156,5,7743.35,2023-08-02
2324,862,80,50,3,5478.18,2023-11-14
2325,851,36,41,8,5380.96,2023-12-27
2326,667,103,140,4,3826.36,2023-01-15
2327,99,57,253,9,5149.17,2023-02-04
2328,757,144,189,7,8618.61,2023-09-27
2329,448,51,224,1,1278.14,2023-12-24
2330,101,19,270,4,4766.0,2023-01-07
2331,488,183,276,3,866.82,2023-11-01
2332,886,78,248,9,6811.38,2023-05-24
2333,239,192,149,6,10818.24,2023-08-20
2334,644,122,135,3,2277.63,2023-03-13
2335,135,198,229,2,2415.56,2023-08-08
2336,239,168,32,4,3506.36,2023-03-24
2337,734,32,34,1,1651.54,2023-07-10
2338,572,126,151,7,6717.48,2023-06-04
2339,709,91,40,2,3742.04,2023-02-05
2340,628,54,74,9,14384.97,2023-01-06
2341,43,79,222,8,3560.32,2023-08-03
2342,693,141,160,6,1572.96,2023-10-12
2343,764,12,244,9,17401.95,2023-12-03
2344,195,79,99,8,3560.32,2023-11-27
2345,677,121,249,3,2274.18,2023-10-11
2346,547,126,12,3,2878.92,2023-03-16
2347,404,153,200,6,7039.2,2023-07-08
2348,603,91,243,3,5613.06,2023-03-31
2349,744,116,43,5,544.0,2023-02-23
2350,128,165,39,8,6474.32,2023-12-25
2351,918,185,109,8,11778.48,2023-06-28
2352,608,79,128,4,1780.16,2023-04-22
2353,498,119,238,6,6726.3,2023-02-28
2354,739,182,70,7,3867.85,2023-04-19
2355,241,12,219,1,1933.55,2023-06-06
2356,250,123,286,8,12010.0,2023-11-08
2357,459,191,198,6,3941.88,2023-07-15
2358,604,67,237,3,1026.69,2023-09-03
2359,962,111,241,8,9787.36,2023-01-07
2360,988,180,3,1,439.23,2023-08-07
2361,319,150,245,6,2773.86,2023-06-21
2362,569,87,135,7,7428.33,2023-02-10
2363,448,158,44,5,4687.25,2023-06-27
2364,313,169,261,4,592.92,2023-06-14
2365,813,141,101,9,2359.44,2023-07-06
2366,639,59,252,1,163.71,2023-08-15
2367,219,131,47,5,9191.05,2023-02-17
2368,764,144,262,3,3693.69,2023-06-24
2369,548,1,239,3,2137.41,2023-04-26
2370,751,183,226,1,288.94,2023-01-24
2371,88,48,32,4,2945.28,2023-05-31
2372,93,16,20,2,888.68,2023-02-19
2373,840,137,66,6,2629.62,2023-07-25
2374,27,154,214,2,449.7,2023-12-01
2375,175,134,32,6,7807.8,2023-01-27
2376,521,6,113,2,2463.42,2023-10-19
2377,689,190,298,7,3426.29,2023-09-21
2378,4,50,187,3,4825.95,2023-07-09
2379,685,9,28,9,6865.65,2023-12-20
2380,797,4,45,8,11158.88,2023-12-18
2381,764,130,4,4,3583.84,2023-08-29
2382,567,196,17,1,150.41,2023-02-03
2383,710,77,81,9,5205.78,2023-12-15
2384,47,173,174,2,302.96,2023-03-23
2385,543,189,280,6,8216.16,2023-07-11
2386,386,79,104,9,4005.36,2023-02-07
2387,160,7,144,8,7967.92,2023-12-13
2388,865,124,230,6,5755.26,2023-07-28
2389,810,13,76,5,1680.8,2023-03-30
2390,744,177,131,8,1099.6,2023-04-04
2391,932,15,149,4,7531.4,2023-03-26
2392,698,112,176,5,4290.55,2023-01-22
2393,783,75,99,3,4255.5,2023-09-29
2394,643,23,103,2,966.18,2023-05-02
2395,905,68,79,1,854.85,2023-09-30
2396,438,165,50,7,5665.03,2023-05-10
2397,650,116,27,4,435.2,2023-03-26
2398,675,74,169,7,9227.26,2023-12-16
2399,192,42,167,6,6796.5,2023-03-22
2400,809,138,200,7,13482.21,2023-11-21
2401,215,187,208,5,8387.1,2023-05-28
2402,529,115,119,3,4876.26,2023-04-15
2403,930,183,221,5,1444.7,2023-07-20
2404,348,52,62,5,5567.9,2023-07-04
2405,60,50,188,2,3217.3,2023-09-22
2406,30,32,156,4,6606.16,2023-12-08
2407,964,60,55,6,7096.74,2023-10-05
2408,880,40,232,2,3618.38,2023-06-06
2409,192,97,263,6,7169.7,2023-09-08
2410,104,106,97,1,1693.91,2023-01-18
2411,261,103,59,7,6696.13,2023-04-07
2412,506,168,156,1,876.59,2023-08-04
2413,351,108,3,4,7398.4,2023-09-17
2414,575,127,100,2,735.26,2023-10-10
2415,508,11,163,1,1678.18,2023-10-11
2416,649,188,242,9,7691.85,2023-08-16
2417,701,105,60,6,11827.2,2023-11-14
2418,202,63,40,2,1499.92,2023-03-28
2419,225,46,215,2,3771.36,2023-12-28
2420,691,161,188,8,3159.68,2023-02-25
2421,126,1,153,1,712.47,2023-01-13
2422,549,14,246,8,11909.2,2023-01-18
2423,20,150,167,6,2773.86,2023-04-23
2424,921,61,164,5,7743.35,2023-06-20
2425,752,27,183,7,9547.09,2023-07-08
2426,7,83,220,1,977.81,2023-03-20
2427,2,143,221,2,2108.34,2023-07-01
2428,583,137,59,3,1314.81,2023-10-13
2429,875,9,147,2,1525.7,2023-11-10
2430,902,27,287,4,5455.48,2023-11-19
2431,764,100,196,7,10494.68,2023-09-05
2432,385,129,126,2,2093.8,2023-04-16
2433,365,152,235,7,6978.51,2023-10-23
2434,857,81,5,6,7250.64,2023-07-12
2435,346,14,69,4,5954.6,2023-11-01
2436,737,163,40,4,6949.56,2023-12-29
2437,250,199,238,5,4503.55,2023-11-30
2438,76,121,194,9,6822.54,2023-09-08
2439,611,171,50,3,4381.05,2023-07-03
2440,448,48,233,3,2208.96,2023-07-17
2441,243,79,285,4,1780.16,2023-11-24
2442,468,5,14,1,1544.43,2023-07-01
2443,376,80,200,1,1826.06,2023-01-24
2444,961,34,260,7,5713.33,2023-03-24
2445,493,78,193,6,4540.92,2023-11-15
2446,789,4,43,9,12553.74,2023-11-12
2447,332,114,78,3,2210.61,2023-03-03
2448,462,155,245,6,9441.0,2023-07-31
2449,902,33,291,3,2803.08,2023-02-11
2450,307,11,53,2,3356.36,2023-01-31
2451,343,41,177,2,1658.78,2023-09-04
2452,278,141,111,1,262.16,2023-10-21
2453,915,160,263,7,8143.24,2023-07-26
2454,806,153,40,8,9385.6,2023-10-05
2455,629,158,141,3,2812.35,2023-02-25
2456,738,87,26,7,7428.33,2023-02-26
2457,603,195,57,2,989.96,2023-10-18
2458,459,175,135,2,1078.08,2023-11-04
2459,997,154,98,5,1124.25,2023-07-17
2460,183,193,230,5,623.5,2023-11-17
2461,121,163,146,3,5212.17,2023-08-07
2462,233,164,211,5,9488.1,2023-01-16
2463,630,121,232,6,4548.36,2023-06-17
2464,249,117,235,1,733.65,2023-04-10
2465,75,89,147,1,134.41,2023-07-06
2466,249,102,25,7,13010.06,2023-06-30
2467,403,85,42,7,2739.59,2023-04-18
2468,440,24,128,2,821.9,2023-10-29
2469,83,135,9,4,499.52,2023-07-25
2470,894,101,4,7,13127.1,2023-04-06
2471,823,144,292,3,3693.69,2023-01-02
2472,487,177,98,2,274.9,2023-05-05
2473,541,53,262,1,1798.4,2023-05-20
2474,133,13,197,6,2016.96,2023-05-30
2475,279,41,87,9,7464.51,2023-12-06
2476,835,128,291,1,435.14,2023-08-27
2477,675,117,295,5,3668.25,2023-02-27
2478,347,2,170,6,9832.56,2023-07-30
2479,631,169,29,2,296.46,2023-02-14
2480,866,33,71,1,934.36,2023-10-06
2481,812,171,139,7,10222.45,2023-12-01
